date,l_ipn,f
2006-09-11,7,5
2006-09-11,7,9
2006-09-11,7,9
2006-09-11,7,4
2006-09-11,7,17
2006-09-11,8,51
2006-09-11,8,8
2006-09-11,8,2
2006-09-11,8,8
2006-09-11,8,13
2006-09-11,8,2
2006-09-11,8,11
2006-09-11,8,4
2006-09-11,8,11
2006-09-11,8,39
2006-09-11,8,6
2006-09-11,8,6
2006-09-11,8,4
2006-09-11,8,1
2006-09-11,8,25
2006-09-11,8,6
2006-09-11,8,1
2006-09-11,8,9
2006-09-11,8,1
2006-09-11,8,8
2006-09-11,8,3
2006-09-11,8,2
2006-09-11,8,96
2006-09-11,8,28
2006-09-11,8,7
2006-09-11,8,2
2006-09-11,8,125
2006-09-11,8,1
2006-09-11,8,2
2006-09-11,8,14
2006-09-11,8,2
2006-09-11,8,3
2006-09-11,8,1
2006-09-11,8,1
2006-09-11,8,496
2006-09-11,8,11
2006-09-11,8,2
2006-09-11,8,12
2006-09-11,8,13
2006-09-11,8,1
2006-09-11,8,3
2006-09-11,8,2
2006-09-11,8,4
2006-09-11,8,13
2006-09-11,8,2
2006-09-11,8,13
2006-09-11,8,3
2006-09-11,8,11
2006-09-11,8,28
2006-09-11,8,6
2006-09-11,8,5
2006-09-11,8,4
2006-09-11,9,38
2006-09-11,9,13
2006-09-11,9,22
2006-09-11,9,3
2006-09-11,9,182
2006-09-11,9,5
2006-09-11,9,44
2006-09-11,9,11
2006-09-11,9,19
2006-09-11,9,30
2006-09-11,9,18
2006-09-11,9,3
2006-09-11,9,5
2006-09-11,9,4
2006-09-11,9,459
2006-09-11,9,5
2006-09-11,9,24
2006-09-11,9,35
2006-09-11,9,2
2006-09-11,9,9
2006-09-11,9,15
2006-09-11,9,3
2006-09-11,9,2
2006-09-11,9,18
2006-09-11,9,1
2006-09-11,9,3
2006-09-11,9,2
2006-09-11,9,1
2006-09-11,9,110
2006-09-11,9,66
2006-09-11,9,22
2006-09-11,9,4
2006-09-11,9,11
2006-09-11,9,1
2006-09-11,9,7
2006-09-11,9,2
2006-09-11,9,20
2006-09-11,9,2
2006-09-11,9,3
2006-09-11,9,9
2006-09-11,9,668
2006-09-11,9,7
2006-09-11,9,2
2006-09-11,9,269
2006-09-11,9,1
2006-09-11,9,7
2006-09-11,9,20
2006-09-11,9,5
2006-09-11,9,6
2006-09-11,9,5
2006-09-11,9,1
2006-09-11,9,319
2006-09-11,9,3
2006-09-11,9,19
2006-09-11,9,4
2006-09-11,9,2
2006-09-11,9,15
2006-09-11,9,4
2006-09-11,9,110
2006-09-11,9,49
2006-09-11,9,4
2006-09-11,9,2
2006-09-11,9,1
2006-09-11,9,336
2006-09-11,9,2
2006-09-11,9,6
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,52
2006-09-12,0,9
2006-09-12,0,20
2006-09-12,0,1218
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,2
2006-09-12,0,2
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,2
2006-09-12,0,2
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,28
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,1
2006-09-12,0,2
2006-09-12,0,1
2006-09-12,2,31
2006-09-12,2,95
2006-09-12,2,324
2006-09-12,2,84
2006-09-12,2,1
2006-09-12,2,6
2006-09-12,2,11
2006-09-12,2,21
2006-09-12,2,2
2006-09-12,2,60
2006-09-12,2,1
2006-09-12,2,44
2006-09-12,2,83
2006-09-12,2,1
2006-09-12,2,1
2006-09-12,2,15
2006-09-12,2,3
2006-09-12,2,17
2006-09-12,2,1
2006-09-12,2,136
2006-09-12,2,1
2006-09-12,2,1
2006-09-12,2,467
2006-09-12,2,9
2006-09-12,2,7
2006-09-12,2,3
2006-09-12,2,4
2006-09-12,2,40
2006-09-12,3,6
2006-09-12,3,1
2006-09-12,3,1
2006-09-12,3,1
2006-09-12,3,3
2006-09-12,3,3
2006-09-12,3,2
2006-09-12,3,1
2006-09-12,3,1
2006-09-12,3,2
2006-09-12,3,2
2006-09-12,3,3
2006-09-12,3,1
2006-09-12,3,1
2006-09-12,3,1
2006-09-12,3,1
2006-09-12,3,2
2006-09-12,3,2
2006-09-12,3,1
2006-09-12,4,1
2006-09-12,4,4
2006-09-12,4,1959
2006-09-12,4,1
2006-09-12,4,1
2006-09-12,4,1
2006-09-12,4,2
2006-09-12,4,12
2006-09-12,4,8
2006-09-12,4,149
2006-09-12,4,1
2006-09-12,4,1
2006-09-12,4,1
2006-09-12,4,3
2006-09-12,4,48
2006-09-12,4,83
2006-09-12,6,7
2006-09-12,6,1
2006-09-12,6,1
2006-09-12,6,3
2006-09-12,6,2
2006-09-12,6,2
2006-09-12,6,2
2006-09-12,6,2
2006-09-12,6,5
2006-09-12,6,1
2006-09-12,6,4
2006-09-12,6,2
2006-09-12,6,1
2006-09-12,6,2
2006-09-12,6,1
2006-09-12,6,1
2006-09-12,6,2
2006-09-12,6,2
2006-09-12,6,2
2006-09-12,7,18
2006-09-12,7,8
2006-09-12,7,2
2006-09-12,7,1
2006-09-12,7,1
2006-09-12,7,2
2006-09-12,7,2
2006-09-12,7,1
2006-09-12,7,2
2006-09-12,7,7
2006-09-12,7,3
2006-09-12,7,31
2006-09-12,7,6
2006-09-12,7,48
2006-09-12,7,1
2006-09-12,7,194
2006-09-12,7,50
2006-09-12,7,11
2006-09-12,8,9
2006-09-12,8,4
2006-09-12,8,17
2006-09-12,8,13
2006-09-12,8,3
2006-09-12,8,1
2006-09-12,8,16
2006-09-12,8,9
2006-09-12,8,1
2006-09-12,8,1
2006-09-12,8,4
2006-09-12,8,1
2006-09-12,8,41
2006-09-12,8,1
2006-09-12,8,23
2006-09-12,8,2
2006-09-12,8,2
2006-09-12,8,58
2006-09-12,8,357
2006-09-12,8,4
2006-09-12,8,1
2006-09-12,8,8
2006-09-12,8,3
2006-09-12,8,14
2006-09-12,8,2
2006-09-12,8,2
2006-09-12,9,3
2006-09-12,9,16
2006-09-12,9,1
2006-09-12,9,2
2006-09-12,9,112
2006-09-12,9,7
2006-09-12,9,41
2006-09-12,9,2
2006-09-12,9,41
2006-09-12,9,5
2006-09-12,9,23
2006-09-12,9,4
2006-09-12,9,53
2006-09-12,9,236
2006-09-12,9,5
2006-09-12,9,26
2006-09-12,9,2
2006-09-12,9,17
2006-09-12,9,5
2006-09-12,9,59
2006-09-12,9,2
2006-09-12,9,5
2006-09-12,9,11
2006-09-12,9,17
2006-09-12,9,4
2006-09-12,9,1
2006-09-12,9,2
2006-09-12,9,27
2006-09-12,9,4
2006-09-12,9,1
2006-09-12,9,3
2006-09-12,9,7
2006-09-12,9,11
2006-09-12,9,4
2006-09-12,9,1
2006-09-12,9,2
2006-09-12,9,2
2006-09-12,9,3
2006-09-12,9,18
2006-09-12,9,433
2006-09-12,9,19
2006-09-12,9,497
2006-09-12,9,19
2006-09-12,9,7
2006-09-12,9,3
2006-09-12,9,8
2006-09-12,9,181
2006-09-12,9,71
2006-09-12,9,4
2006-09-12,9,3
2006-09-12,9,31
2006-09-12,9,159
2006-09-12,9,5
2006-09-12,9,5
2006-09-12,9,6
2006-09-12,9,2
2006-09-12,9,12
2006-09-12,9,13
2006-09-12,9,3
2006-09-12,9,184
2006-09-12,9,2
2006-09-12,9,2
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1442
2006-09-13,0,1
2006-09-13,0,2
2006-09-13,0,2
2006-09-13,0,1
2006-09-13,0,3
2006-09-13,0,72
2006-09-13,0,4
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,26
2006-09-13,0,2
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,3
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,0,1
2006-09-13,2,1
2006-09-13,2,35
2006-09-13,2,288
2006-09-13,2,98
2006-09-13,2,1442
2006-09-13,2,1
2006-09-13,2,3
2006-09-13,2,7
2006-09-13,2,1
2006-09-13,2,3
2006-09-13,2,2
2006-09-13,2,1
2006-09-13,2,238
2006-09-13,2,3
2006-09-13,2,97
2006-09-13,2,38
2006-09-13,2,1162
2006-09-13,2,124
2006-09-13,2,9
2006-09-13,2,260
2006-09-13,2,11
2006-09-13,2,6
2006-09-13,2,11
2006-09-13,2,3
2006-09-13,2,615
2006-09-13,2,6
2006-09-13,3,1
2006-09-13,3,1
2006-09-13,3,2
2006-09-13,3,1
2006-09-13,3,2
2006-09-13,3,2
2006-09-13,3,1
2006-09-13,3,2
2006-09-13,3,1
2006-09-13,3,3
2006-09-13,3,1
2006-09-13,3,2
2006-09-13,3,3
2006-09-13,4,10
2006-09-13,4,1442
2006-09-13,4,1
2006-09-13,4,2
2006-09-13,4,488
2006-09-13,4,1
2006-09-13,4,3
2006-09-13,4,39
2006-09-13,4,36
2006-09-13,4,1
2006-09-13,4,6
2006-09-13,4,5
2006-09-13,4,1316
2006-09-13,4,3
2006-09-13,4,1
2006-09-13,4,86
2006-09-13,4,1
2006-09-13,4,79
2006-09-13,4,10
2006-09-13,6,2
2006-09-13,6,1
2006-09-13,6,3
2006-09-13,6,4
2006-09-13,6,2
2006-09-13,6,6
2006-09-13,6,5
2006-09-13,6,3
2006-09-13,6,1
2006-09-13,6,2
2006-09-13,6,4
2006-09-13,6,2
2006-09-13,6,1
2006-09-13,6,2
2006-09-13,6,2
2006-09-13,6,4
2006-09-13,6,2
2006-09-13,7,6
2006-09-13,7,10
2006-09-13,7,9
2006-09-13,7,1
2006-09-13,7,23
2006-09-13,7,3
2006-09-13,7,9
2006-09-13,7,2
2006-09-13,7,7
2006-09-13,7,1
2006-09-13,7,2
2006-09-13,7,38
2006-09-13,7,2
2006-09-13,7,9
2006-09-13,7,13
2006-09-13,7,8
2006-09-13,7,2
2006-09-13,7,4
2006-09-13,7,13
2006-09-13,7,3
2006-09-13,7,9
2006-09-13,7,1
2006-09-13,7,73
2006-09-13,7,79
2006-09-13,7,48
2006-09-13,7,23
2006-09-13,7,15
2006-09-13,7,253
2006-09-13,7,2
2006-09-13,7,75
2006-09-13,7,9
2006-09-13,7,4
2006-09-13,7,2
2006-09-13,7,2
2006-09-13,7,20
2006-09-13,8,10
2006-09-13,8,13
2006-09-13,8,6
2006-09-13,8,4
2006-09-13,8,1
2006-09-13,8,1
2006-09-13,8,3
2006-09-13,8,12
2006-09-13,8,4
2006-09-13,8,2
2006-09-13,8,1
2006-09-13,8,6
2006-09-13,8,1
2006-09-13,8,3
2006-09-13,8,12
2006-09-13,8,11
2006-09-13,8,2
2006-09-13,8,6
2006-09-13,8,1
2006-09-13,8,1
2006-09-13,8,4
2006-09-13,8,39
2006-09-13,8,1
2006-09-13,8,4
2006-09-13,8,203
2006-09-13,8,2
2006-09-13,8,4
2006-09-13,8,70
2006-09-13,8,3
2006-09-13,8,3
2006-09-13,8,7
2006-09-13,8,8
2006-09-13,8,6
2006-09-13,8,5
2006-09-13,8,1
2006-09-13,8,1
2006-09-13,8,1
2006-09-13,8,8
2006-09-13,8,91
2006-09-13,8,4
2006-09-13,9,1
2006-09-13,9,2
2006-09-13,9,58
2006-09-13,9,85
2006-09-13,9,35
2006-09-13,9,13
2006-09-13,9,71
2006-09-13,9,137
2006-09-13,9,1
2006-09-13,9,3
2006-09-13,9,2
2006-09-13,9,6
2006-09-13,9,1
2006-09-13,9,326
2006-09-13,9,42
2006-09-13,9,323
2006-09-13,9,2
2006-09-13,9,216
2006-09-13,9,2
2006-09-13,9,26
2006-09-13,9,46
2006-09-13,9,2
2006-09-13,9,22
2006-09-13,9,3
2006-09-13,9,85
2006-09-13,9,2
2006-09-14,0,1
2006-09-14,0,2
2006-09-14,0,1
2006-09-14,0,2
2006-09-14,0,30
2006-09-14,0,18
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,6
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,7
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,18
2006-09-14,0,1
2006-09-14,0,2
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,2
2006-09-14,0,2
2006-09-14,0,1
2006-09-14,0,2
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,1
2006-09-14,0,2
2006-09-14,0,1
2006-09-14,2,23
2006-09-14,2,284
2006-09-14,2,86
2006-09-14,2,3
2006-09-14,2,8
2006-09-14,2,1
2006-09-14,2,2
2006-09-14,2,4
2006-09-14,2,1
2006-09-14,2,3
2006-09-14,2,2
2006-09-14,2,162
2006-09-14,2,2
2006-09-14,2,86
2006-09-14,2,2
2006-09-14,2,8
2006-09-14,2,13
2006-09-14,2,3006
2006-09-14,2,10
2006-09-14,2,518
2006-09-14,2,2
2006-09-14,2,7
2006-09-14,2,4
2006-09-14,2,6
2006-09-14,2,69
2006-09-14,3,1
2006-09-14,3,3
2006-09-14,3,1
2006-09-14,3,8
2006-09-14,3,5
2006-09-14,3,2
2006-09-14,3,2
2006-09-14,3,1
2006-09-14,3,3
2006-09-14,3,2
2006-09-14,3,1
2006-09-14,4,2
2006-09-14,4,3
2006-09-14,4,2
2006-09-14,4,1
2006-09-14,4,1
2006-09-14,4,2
2006-09-14,4,1
2006-09-14,4,11
2006-09-14,4,42
2006-09-14,4,4
2006-09-14,4,7
2006-09-14,4,18
2006-09-14,4,1
2006-09-14,4,1
2006-09-14,4,2
2006-09-14,4,110
2006-09-14,4,82
2006-09-14,4,2
2006-09-14,4,153
2006-09-14,6,1
2006-09-14,6,6
2006-09-14,6,1
2006-09-14,6,2
2006-09-14,6,1
2006-09-14,6,2
2006-09-14,6,6
2006-09-14,6,1
2006-09-14,6,6
2006-09-14,6,4
2006-09-14,6,2
2006-09-14,6,2
2006-09-14,6,1
2006-09-14,6,2
2006-09-14,6,1
2006-09-14,6,2
2006-09-14,6,3
2006-09-14,7,2
2006-09-14,7,10
2006-09-14,7,1
2006-09-14,7,4
2006-09-14,7,5
2006-09-14,7,23
2006-09-14,7,2
2006-09-14,7,6
2006-09-14,7,1
2006-09-14,7,1
2006-09-14,7,2
2006-09-14,7,1
2006-09-14,7,1
2006-09-14,7,1
2006-09-14,7,2
2006-09-14,7,1
2006-09-14,7,2
2006-09-14,7,2
2006-09-14,7,6
2006-09-14,7,2
2006-09-14,7,8
2006-09-14,7,1
2006-09-14,7,3
2006-09-14,7,15
2006-09-14,7,3
2006-09-14,7,1
2006-09-14,7,1
2006-09-14,7,1
2006-09-14,7,2
2006-09-14,7,19
2006-09-14,7,2
2006-09-14,7,66
2006-09-14,7,3
2006-09-14,7,11
2006-09-14,7,1
2006-09-14,7,49
2006-09-14,7,16
2006-09-14,7,7
2006-09-14,7,122
2006-09-14,7,2
2006-09-14,7,1
2006-09-14,7,2
2006-09-14,7,38
2006-09-14,7,4
2006-09-14,7,5
2006-09-14,7,6
2006-09-14,7,5
2006-09-14,7,28
2006-09-14,7,4
2006-09-14,7,19
2006-09-14,8,5
2006-09-14,8,12
2006-09-14,8,2
2006-09-14,8,14
2006-09-14,8,17
2006-09-14,8,2
2006-09-14,8,6
2006-09-14,8,1
2006-09-14,8,1
2006-09-14,8,2
2006-09-14,8,1
2006-09-14,8,32
2006-09-14,8,2
2006-09-14,8,1
2006-09-14,8,15
2006-09-14,8,3
2006-09-14,8,2
2006-09-14,8,6
2006-09-14,8,4
2006-09-14,8,1
2006-09-14,8,1
2006-09-14,8,3
2006-09-14,8,9
2006-09-14,8,139
2006-09-14,8,2
2006-09-14,8,2
2006-09-14,8,1
2006-09-14,8,4
2006-09-14,8,13
2006-09-14,8,198
2006-09-14,8,3
2006-09-14,8,1
2006-09-14,8,2
2006-09-14,8,5
2006-09-14,8,2
2006-09-14,8,4
2006-09-14,8,2
2006-09-14,8,1
2006-09-14,8,1
2006-09-14,8,4
2006-09-14,8,2
2006-09-14,8,1
2006-09-14,8,5
2006-09-14,8,2
2006-09-14,8,2
2006-09-14,8,3
2006-09-14,8,1
2006-09-14,8,2
2006-09-14,8,2
2006-09-14,8,4
2006-09-14,9,2
2006-09-14,9,8
2006-09-14,9,2
2006-09-14,9,1
2006-09-14,9,29
2006-09-14,9,28
2006-09-14,9,4
2006-09-14,9,17
2006-09-14,9,157
2006-09-14,9,4
2006-09-14,9,66
2006-09-14,9,40
2006-09-14,9,15
2006-09-14,9,1
2006-09-14,9,265
2006-09-14,9,27
2006-09-14,9,1
2006-09-14,9,3
2006-09-14,9,1
2006-09-14,9,1
2006-09-14,9,1
2006-09-14,9,9
2006-09-14,9,55
2006-09-14,9,1
2006-09-14,9,22
2006-09-14,9,9
2006-09-14,9,9
2006-09-14,9,11
2006-09-14,9,155
2006-09-14,9,7
2006-09-14,9,9
2006-09-14,9,35
2006-09-14,9,1
2006-09-14,9,6
2006-09-14,9,6
2006-09-14,9,768
2006-09-14,9,179
2006-09-14,9,43
2006-09-14,9,45
2006-09-14,9,4
2006-09-14,9,1
2006-09-14,9,342
2006-09-14,9,2
2006-09-14,9,52
2006-09-14,9,12
2006-09-14,9,3
2006-09-14,9,132
2006-09-14,9,2
2006-09-14,9,3
2006-09-14,9,2
2006-09-14,9,4
2006-09-14,9,18
2006-09-14,9,289
2006-09-14,9,1
2006-09-14,9,2
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,55
2006-09-15,0,2
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,3
2006-09-15,0,232
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,2
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,2
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,2
2006-09-15,0,2
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,34
2006-09-15,0,2
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,3
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,0,1
2006-09-15,2,1
2006-09-15,2,31
2006-09-15,2,284
2006-09-15,2,82
2006-09-15,2,1
2006-09-15,2,2
2006-09-15,2,1
2006-09-15,2,1
2006-09-15,2,1
2006-09-15,2,3
2006-09-15,2,2
2006-09-15,2,1
2006-09-15,2,7
2006-09-15,2,1
2006-09-15,2,109
2006-09-15,2,1
2006-09-15,2,131
2006-09-15,2,21
2006-09-15,2,83
2006-09-15,2,10
2006-09-15,2,1
2006-09-15,2,1
2006-09-15,2,1
2006-09-15,2,50
2006-09-15,2,281
2006-09-15,2,1
2006-09-15,2,8
2006-09-15,2,8
2006-09-15,2,41
2006-09-15,2,1
2006-09-15,3,1
2006-09-15,3,2
2006-09-15,3,7
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,3,1
2006-09-15,3,1
2006-09-15,3,2
2006-09-15,3,1
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,3,2
2006-09-15,4,1
2006-09-15,4,1
2006-09-15,4,4
2006-09-15,4,1
2006-09-15,4,45
2006-09-15,4,1
2006-09-15,4,10
2006-09-15,4,9
2006-09-15,4,1
2006-09-15,4,1
2006-09-15,4,1
2006-09-15,4,6
2006-09-15,4,1
2006-09-15,4,1
2006-09-15,4,1
2006-09-15,4,2
2006-09-15,4,7
2006-09-15,4,82
2006-09-15,4,49
2006-09-15,4,1
2006-09-15,4,4
2006-09-15,6,5
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,9
2006-09-15,6,1
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,6
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,2
2006-09-15,6,3
2006-09-15,7,6
2006-09-15,7,9
2006-09-15,7,3
2006-09-15,7,10
2006-09-15,7,7
2006-09-15,7,43
2006-09-15,7,1
2006-09-15,7,4
2006-09-15,7,4
2006-09-15,7,1
2006-09-15,7,2
2006-09-15,7,1
2006-09-15,7,10
2006-09-15,7,12
2006-09-15,7,5
2006-09-15,7,22
2006-09-15,7,2
2006-09-15,7,6
2006-09-15,7,4
2006-09-15,7,2
2006-09-15,7,3
2006-09-15,7,14
2006-09-15,7,4
2006-09-15,7,114
2006-09-15,7,3
2006-09-15,7,9
2006-09-15,7,4
2006-09-15,7,1
2006-09-15,7,12
2006-09-15,7,1
2006-09-15,7,1
2006-09-15,7,2
2006-09-15,7,9
2006-09-15,7,1
2006-09-15,7,78
2006-09-15,7,3
2006-09-15,7,26
2006-09-15,7,2
2006-09-15,7,2
2006-09-15,7,35
2006-09-15,7,116
2006-09-15,7,9
2006-09-15,7,6
2006-09-15,7,3
2006-09-15,7,48
2006-09-15,7,5
2006-09-15,7,3
2006-09-15,7,26
2006-09-15,7,377
2006-09-15,7,2
2006-09-15,7,12
2006-09-15,7,2
2006-09-15,7,3
2006-09-15,7,7
2006-09-15,7,6
2006-09-15,7,127
2006-09-15,7,7
2006-09-15,7,6
2006-09-15,7,16
2006-09-15,7,4
2006-09-15,7,6
2006-09-15,7,2
2006-09-15,7,2
2006-09-15,7,20
2006-09-15,8,1
2006-09-15,8,2
2006-09-15,8,1
2006-09-15,8,1
2006-09-15,8,150
2006-09-15,8,1
2006-09-15,8,1
2006-09-15,8,1
2006-09-15,8,1
2006-09-15,8,2
2006-09-15,8,1
2006-09-15,8,104
2006-09-15,8,1
2006-09-15,8,4
2006-09-15,9,1
2006-09-15,9,3
2006-09-15,9,2
2006-09-16,0,1303
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,2744
2006-09-16,0,7
2006-09-16,0,2
2006-09-16,0,1
2006-09-16,0,10
2006-09-16,0,1
2006-09-16,0,3
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,17
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,4
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,41
2006-09-16,0,2
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,2
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,0,1539
2006-09-16,0,1
2006-09-16,0,1
2006-09-16,2,1
2006-09-16,2,3
2006-09-16,2,721
2006-09-16,2,90
2006-09-16,2,2020
2006-09-16,2,4
2006-09-16,2,3
2006-09-16,2,6
2006-09-16,2,1
2006-09-16,2,63
2006-09-16,2,174
2006-09-16,2,7
2006-09-16,2,88
2006-09-16,2,1
2006-09-16,2,1
2006-09-16,2,1
2006-09-16,2,169
2006-09-16,2,2
2006-09-16,2,1
2006-09-16,2,153
2006-09-16,2,1
2006-09-16,2,1539
2006-09-16,2,9
2006-09-16,2,7
2006-09-16,2,8
2006-09-16,2,49
2006-09-16,3,1
2006-09-16,3,2
2006-09-16,3,2
2006-09-16,3,11
2006-09-16,3,2
2006-09-16,3,2
2006-09-16,3,2
2006-09-16,3,2
2006-09-16,3,2
2006-09-16,3,2
2006-09-16,3,1
2006-09-16,3,1
2006-09-16,3,1
2006-09-16,3,1
2006-09-16,3,2
2006-09-16,3,1
2006-09-16,3,2
2006-09-16,3,1
2006-09-16,3,1
2006-09-16,4,1303
2006-09-16,4,1268
2006-09-16,4,2
2006-09-16,4,2
2006-09-16,4,1
2006-09-16,4,1
2006-09-16,4,8
2006-09-16,4,2
2006-09-16,4,1
2006-09-16,4,1
2006-09-16,4,1
2006-09-16,4,152
2006-09-16,4,3
2006-09-16,4,49
2006-09-16,4,1
2006-09-16,4,1541
2006-09-16,4,13
2006-09-16,4,82
2006-09-16,4,108
2006-09-16,6,2
2006-09-16,6,3
2006-09-16,6,3
2006-09-16,6,6
2006-09-16,6,1
2006-09-16,6,2
2006-09-16,6,2
2006-09-16,6,2
2006-09-16,6,2
2006-09-16,6,2
2006-09-16,6,2
2006-09-16,6,1
2006-09-16,6,2
2006-09-16,6,1
2006-09-16,6,2
2006-09-16,6,1
2006-09-16,6,2
2006-09-16,7,8
2006-09-16,7,20
2006-09-16,7,5
2006-09-16,7,3
2006-09-16,7,9
2006-09-16,7,1
2006-09-16,7,1
2006-09-16,7,2
2006-09-16,7,3
2006-09-16,7,7
2006-09-16,7,1
2006-09-16,7,72
2006-09-16,7,49
2006-09-16,7,4
2006-09-16,7,188
2006-09-16,7,30
2006-09-16,7,93
2006-09-16,7,2
2006-09-16,7,21
2006-09-16,8,8
2006-09-16,8,203
2006-09-16,8,2
2006-09-16,8,1
2006-09-16,8,1
2006-09-16,8,818
2006-09-16,8,4
2006-09-16,8,106
2006-09-16,8,8
2006-09-16,8,1
2006-09-16,8,4
2006-09-16,9,1
2006-09-16,9,3
2006-09-17,0,1
2006-09-17,0,2
2006-09-17,0,2
2006-09-17,0,1
2006-09-17,0,13
2006-09-17,0,41
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,2
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,3
2006-09-17,0,1
2006-09-17,0,471
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,39
2006-09-17,0,2
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,2
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,0,1
2006-09-17,2,1
2006-09-17,2,1
2006-09-17,2,171
2006-09-17,2,1
2006-09-17,2,2
2006-09-17,2,9
